中心局B,中心局M,中心局N,初始路线,串行路线,初始车辆使用情况,串行车辆使用情况,初始成本,串行成本,节约成本
北京,重庆,兰州,"北京-重庆,重庆-北京,北京-兰州,兰州-北京",北京-重庆-兰州-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,48932.73999999999,0,0
北京,重庆,唐山,"北京-重庆,重庆-北京,北京-唐山,唐山-北京",北京-重庆-唐山-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,30075.715999999993,0,0
北京,重庆,廊坊,"北京-重庆,重庆-北京,北京-廊坊,廊坊-北京",北京-重庆-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,28540.547999999995,0,0
北京,重庆,保定,"北京-重庆,重庆-北京,北京-保定,保定-北京",北京-重庆-保定-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,30826.935999999994,0,0
北京,重庆,大连,"北京-重庆,重庆-北京,北京-大连,大连-北京",北京-重庆-大连-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,39813.804,0,0
北京,重庆,锦州,"北京-重庆,重庆-北京,北京-锦州,锦州-北京",北京-重庆-锦州-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,34626.174,0,0
北京,重庆,徐州,"北京-重庆,重庆-北京,北京-徐州,徐州-北京",北京-重庆-徐州-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,49422.380000000005,0,0
北京,重庆,青岛,"北京-重庆,重庆-北京,北京-青岛,青岛-北京",北京-重庆-青岛-北京,"北京-天津的往返邮路使用0辆40t车,1辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,38443.831999999995,0,0
北京,成都,天津,"北京-成都,成都-北京,北京-天津,天津-北京",北京-成都-天津-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,39487.083999999995,0,0
北京,成都,石家庄,"北京-成都,成都-北京,北京-石家庄,石家庄-北京",北京-成都-石家庄-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,50020.404,0,0
北京,成都,太原,"北京-成都,成都-北京,北京-太原,太原-北京",北京-成都-太原-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,44240.293999999994,0,0
北京,成都,呼和浩特,"北京-成都,成都-北京,北京-呼和浩特,呼和浩特-北京",北京-成都-呼和浩特-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,44183.83,0,0
北京,成都,沈阳,"北京-成都,成都-北京,北京-沈阳,沈阳-北京",北京-成都-沈阳-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,50293.828,0,0
北京,成都,长春,"北京-成都,成都-北京,北京-长春,长春-北京",北京-成都-长春-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,50663.074,0,0
北京,成都,哈尔滨,"北京-成都,成都-北京,北京-哈尔滨,哈尔滨-北京",北京-成都-哈尔滨-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,56377.147999999994,0,0
北京,成都,上海,"北京-成都,成都-北京,北京-上海,上海-北京",北京-成都-上海-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,72377.82999999999,0,0
北京,成都,南京,"北京-成都,成都-北京,北京-南京,南京-北京",北京-成都-南京-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,66540.32199999999,0,0
北京,成都,杭州,"北京-成都,成都-北京,北京-杭州,杭州-北京",北京-成都-杭州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,108304.98999999999,0,0
北京,成都,福州,"北京-成都,成都-北京,北京-福州,福州-北京",北京-成都-福州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,73287.786,0,0
北京,成都,南昌,"北京-成都,成都-北京,北京-南昌,南昌-北京",北京-成都-南昌-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,76893.506,0,0
北京,成都,济南,"北京-成都,成都-北京,北京-济南,济南-北京",北京-成都-济南-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,60823.416,0,0
北京,成都,郑州,"北京-成都,成都-北京,北京-郑州,郑州-北京",北京-成都-郑州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,77928.858,0,0
北京,成都,武汉,"北京-成都,成都-北京,北京-武汉,武汉-北京",北京-成都-武汉-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,76920.944,0,0
北京,成都,长沙,"北京-成都,成都-北京,北京-长沙,长沙-北京",北京-成都-长沙-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,86585.13,0,0
北京,成都,广州,"北京-成都,成都-北京,北京-广州,广州-北京",北京-成都-广州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,102457.214,0,0
北京,成都,重庆,"北京-成都,成都-北京,北京-重庆,重庆-北京",北京-成都-重庆-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,64976.324,0,0
北京,成都,贵阳,"北京-成都,成都-北京,北京-贵阳,贵阳-北京",北京-成都-贵阳-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,66317.718,0,0
北京,成都,西安,"北京-成都,成都-北京,北京-西安,西安-北京",北京-成都-西安-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,70818.032,0,0
北京,成都,兰州,"北京-成都,成都-北京,北京-兰州,兰州-北京",北京-成都-兰州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,57855.17599999999,0,0
北京,成都,唐山,"北京-成都,成都-北京,北京-唐山,唐山-北京",北京-成都-唐山-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,38998.152,0,0
北京,成都,廊坊,"北京-成都,成都-北京,北京-廊坊,廊坊-北京",北京-成都-廊坊-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,37462.984000000004,0,0
北京,成都,保定,"北京-成都,成都-北京,北京-保定,保定-北京",北京-成都-保定-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,39749.371999999996,0,0
北京,成都,大连,"北京-成都,成都-北京,北京-大连,大连-北京",北京-成都-大连-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,48736.24,0,0
北京,成都,锦州,"北京-成都,成都-北京,北京-锦州,锦州-北京",北京-成都-锦州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,43548.61,0,0
北京,成都,徐州,"北京-成都,成都-北京,北京-徐州,徐州-北京",北京-成都-徐州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,58344.816000000006,0,0
北京,成都,青岛,"北京-成都,成都-北京,北京-青岛,青岛-北京",北京-成都-青岛-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,47366.268,0,0
北京,贵阳,天津,"北京-贵阳,贵阳-北京,北京-天津,天津-北京",北京-贵阳-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,31906.042000000005,0,0
北京,贵阳,石家庄,"北京-贵阳,贵阳-北京,北京-石家庄,石家庄-北京",北京-贵阳-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,42439.362,0,0
北京,贵阳,太原,"北京-贵阳,贵阳-北京,北京-太原,太原-北京",北京-贵阳-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,36659.252,0,0
北京,贵阳,呼和浩特,"北京-贵阳,贵阳-北京,北京-呼和浩特,呼和浩特-北京",北京-贵阳-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,36602.78800000001,0,0
北京,贵阳,沈阳,"北京-贵阳,贵阳-北京,北京-沈阳,沈阳-北京",北京-贵阳-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,42712.786,0,0
北京,贵阳,长春,"北京-贵阳,贵阳-北京,北京-长春,长春-北京",北京-贵阳-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,43082.03200000001,0,0
北京,贵阳,哈尔滨,"北京-贵阳,贵阳-北京,北京-哈尔滨,哈尔滨-北京",北京-贵阳-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,48796.10600000001,0,0
北京,贵阳,上海,"北京-贵阳,贵阳-北京,北京-上海,上海-北京",北京-贵阳-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,64796.788,0,0
北京,贵阳,南京,"北京-贵阳,贵阳-北京,北京-南京,南京-北京",北京-贵阳-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,58959.280000000006,0,0
北京,贵阳,杭州,"北京-贵阳,贵阳-北京,北京-杭州,杭州-北京",北京-贵阳-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,100723.948,0,0
北京,贵阳,福州,"北京-贵阳,贵阳-北京,北京-福州,福州-北京",北京-贵阳-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,65706.744,0,0
北京,贵阳,南昌,"北京-贵阳,贵阳-北京,北京-南昌,南昌-北京",北京-贵阳-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,69312.464,0,0
北京,贵阳,济南,"北京-贵阳,贵阳-北京,北京-济南,济南-北京",北京-贵阳-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,53242.37400000001,0,0
北京,贵阳,郑州,"北京-贵阳,贵阳-北京,北京-郑州,郑州-北京",北京-贵阳-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,70347.816,0,0
北京,贵阳,武汉,"北京-贵阳,贵阳-北京,北京-武汉,武汉-北京",北京-贵阳-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,69339.902,0,0
北京,贵阳,长沙,"北京-贵阳,贵阳-北京,北京-长沙,长沙-北京",北京-贵阳-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,79004.088,0,0
北京,贵阳,广州,"北京-贵阳,贵阳-北京,北京-广州,广州-北京",北京-贵阳-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,94876.172,0,0
北京,贵阳,重庆,"北京-贵阳,贵阳-北京,北京-重庆,重庆-北京",北京-贵阳-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,57395.282,0,0
北京,贵阳,成都,"北京-贵阳,贵阳-北京,北京-成都,成都-北京",北京-贵阳-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,66317.718,0,0
北京,贵阳,西安,"北京-贵阳,贵阳-北京,北京-西安,西安-北京",北京-贵阳-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,63236.99,0,0
北京,贵阳,兰州,"北京-贵阳,贵阳-北京,北京-兰州,兰州-北京",北京-贵阳-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,50274.134000000005,0,0
北京,贵阳,唐山,"北京-贵阳,贵阳-北京,北京-唐山,唐山-北京",北京-贵阳-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,31417.11,0,0
北京,贵阳,廊坊,"北京-贵阳,贵阳-北京,北京-廊坊,廊坊-北京",北京-贵阳-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,29881.942000000003,0,0
北京,贵阳,保定,"北京-贵阳,贵阳-北京,北京-保定,保定-北京",北京-贵阳-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,32168.33,0,0
北京,贵阳,大连,"北京-贵阳,贵阳-北京,北京-大连,大连-北京",北京-贵阳-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,41155.198000000004,0,0
北京,贵阳,锦州,"北京-贵阳,贵阳-北京,北京-锦州,锦州-北京",北京-贵阳-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,35967.56800000001,0,0
北京,贵阳,徐州,"北京-贵阳,贵阳-北京,北京-徐州,徐州-北京",北京-贵阳-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,50763.774000000005,0,0
北京,贵阳,青岛,"北京-贵阳,贵阳-北京,北京-青岛,青岛-北京",北京-贵阳-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,39785.226,0,0
北京,西安,天津,"北京-西安,西安-北京,北京-天津,天津-北京",北京-西安-天津-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,36406.356,0,0
北京,西安,石家庄,"北京-西安,西安-北京,北京-石家庄,石家庄-北京",北京-西安-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,46939.676,0,0
北京,西安,太原,"北京-西安,西安-北京,北京-太原,太原-北京",北京-西安-太原-北京,"北京-天津的往返邮路使用0辆40t车,2辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,41159.566,0,0
